muid,date,conmatch,matchup,prediction,ttq,conf,venue,team1,t1oe,t1de,t1py,t1wp,t1propt,team2,t2oe,t2de,t2py,t2wp,t2propt,tpro,t1qual,t2qual,gp,result,tempo,possessions,t1pts,t2pts,winner,loser,t1adjt,t2adjt,t1adjo,t1adjd,t2adjo,t2adjd,gamevalue,mismatch,blowout,t1elite,t2elite,ord_date,t1ppp,t2ppp,gameppp,t1rk,t2rk,t1gs,t2gs,gamestats,t1fun,t2fun,results
Kent St.Missouri St.11-19,11/19/23,MAC vs. MVC,85 Kent St. vs. 93 Missouri St.,"Kent St. -0.5, 72-71 (52%)",70.26597260692303,0,1,Kent St.,108.58846373308732,100.28681946013567,0.7139416335704045,0.0,71.43008124513679,Missouri St.,106.539113277406,99.11495821708408,0.696495689547518,1.0,70.91060469962272,69.4423758637581,,,1,"Missouri St., 56-52",68.8125,68.8125,52.0,56.0,Missouri St.,Kent St.,69.21400948284898,68.01422506167417,77.56221483351936,81.9820896999779,87.09319119185261,70.79551011371697,1.0,0.0,1.0,0.7968236046412086,0.7828952978832368,738843,0.7556766575840145,0.8138056312443234,0.784741144414169,85,93,0.34584925617175943,0.9154912674107136,"[u'11/19/2023', 200, u'Kent St.', u'Missouri St.', 22, 67, 3, 22, 5, 12, 13, 24, 37, 8, 8, 4, 9, 23, 52, 18, 54, 7, 22, 13, 23, 15, 36, 51, 13, 5, 5, 19, 18, 56, 68.8125, u'', u'Missouri St.', u'Kent St.']",0.5209725756343152,0.4790274243656848,"['Kent St.Missouri St.11-19', '11/19/23', 'Kent St. -2.9, 69-66 (62%)', 68.73486293375065, 65.82933658130132, 52.0, 56.0, 73.0, 115.0, 66.13103115151603, 60.17653553150547]"
Saint Mary'sXavier11-19,11/19/23,WCC vs. BE,25 Saint Mary's vs. 59 Xavier,"Saint Mary's -3.2, 68-65 (63%)",69.20682649027603,0,1,Saint Mary's,110.858910689368,94.25558234344508,0.865977942024582,0.0,68.34517004028048,Xavier,108.75915869524118,96.98824206191988,0.7887288940370397,1.0,65.16149717173437,66.50961777859702,,Xavier,1,"Xavier, 66-49",66.15,66.15,49.0,66.0,Xavier,Saint Mary's,63.78455241722325,71.21039478084519,81.32586701305505,94.7268691868504,109.30296479476884,71.15037326913009,1.0,0.0,1.0,0.7068106358044048,0.5820925692616273,738843,0.7407407407407407,0.9977324263038548,0.8692365835222977,25,59,0.1475262997771989,0.9928769548316376,"[u'11/19/2023', 200, u""Saint Mary's"", u'Xavier', 18, 70, 5, 23, 8, 13, 20, 30, 50, 9, 6, 4, 11, 17, 49, 27, 56, 5, 13, 7, 15, 6, 34, 40, 17, 5, 6, 8, 18, 66, 66.15, u'', u'Xavier', u""Saint Mary's""]",0.6338048137687873,0.3661951862312127,"[""Saint Mary'sXavier11-19"", '11/19/23', ""Saint Mary's -5.1, 68-63 (71%)"", 68.24110254288186, 63.13628422941099, 49.0, 66.0, 24.0, 70.0, 66.91721823285853, 63.207422499631]"
Grand CanyonSouth Carolina11-19,11/19/23,WAC vs. SEC,79 Grand Canyon vs. 91 South Carolina,"Grand Canyon -0.8, 71-70 (53%)",68.01962302930846,0,1,Grand Canyon,110.7154324059792,101.74320357357058,0.7254938485862639,0.0,70.79573179371299,South Carolina,108.08395356924473,100.50154664725316,0.6977179245030672,1.0,69.96692699313475,66.57213537538647,,,1,"South Carolina, 75-68",64.7125,64.7125,68.0,75.0,South Carolina,Grand Canyon,66.59838869466292,65.20843950742399,109.10472746350484,112.47006088501747,119.47932059988848,99.03943486759212,1.0,0.0,1.0,0.795884860226229,0.7730029168452873,738843,1.0508016225613288,1.158972377824995,1.104887000193162,79,91,0.4135384453278662,0.8963851808513303,"[u'11/19/2023', 200, u'Grand Canyon', u'South Carolina', 20, 51, 5, 16, 23, 27, 11, 19, 30, 7, 3, 1, 13, 21, 68, 27, 50, 7, 17, 14, 16, 4, 19, 23, 18, 3, 1, 10, 24, 75, 64.7125, u'', u'South Carolina', u'Grand Canyon']",0.5338045087105613,0.4661954912894387,"['Grand CanyonSouth Carolina11-19', '11/19/23', 'Grand Canyon -2.5, 71-68 (60%)', 70.7213250824106, 68.25934715824297, 68.0, 75.0, 68.0, 97.0, 67.38335724473006, 64.18666591126271]"
ConnecticutIndiana11-19,11/19/23,BE vs. B10,3 Connecticut vs. 58 Indiana,"Connecticut -8.4, 76-68 (79%)",65.5196646188845,0,1,Connecticut,117.4153681420509,92.9918083169206,0.9359485330206764,1.0,76.09002936762361,Indiana,110.2044395567178,98.17974660012167,0.7906219091901477,0.0,67.64328403256451,69.06328296403903,,Indiana,1,"Connecticut, 77-57",66.5875,66.5875,77.0,57.0,Connecticut,Indiana,66.0422572343745,67.11196470603834,119.85400078624887,84.28777923283377,99.88930896125626,100.2188692366788,1.0,0.0,1.0,0.7044431397720734,0.3811549389332158,738843,1.1563731931668857,0.8560165196170452,1.0061948563919654,3,58,0.982849534635438,0.4905313877314359,"[u'11/19/2023', 200, u'Connecticut', u'Indiana', 25, 56, 7, 22, 20, 25, 15, 29, 44, 19, 8, 4, 14, 21, 77, 17, 45, 3, 13, 20, 28, 4, 18, 22, 6, 7, 3, 12, 21, 57, 66.5875, u'', u'Connecticut', u'Indiana']",0.7946515393446235,0.2053484606553764,"['ConnecticutIndiana11-19', '11/19/23', 'Connecticut -5.9, 73-67 (72%)', 73.28180615556667, 67.41812112416474, 77.0, 57.0, 5.0, 45.0, 69.26622710407203, 70.29857414151286]"
Loyola MarymountStephen F. Austin11-19,11/19/23,WCC vs. WAC,128 Loyola Marymount vs. 115 Stephen F. Austin,"Stephen F. Austin -1.7, 75-74 (56%)",63.92500979401084,0,1,Loyola Marymount,109.06867882190926,105.33520014930272,0.5988189185426759,0.0,73.68876388672668,Stephen F. Austin,106.29448611616677,100.4021820455925,0.6583250441202526,1.0,75.34289938858444,70.40838547747542,,,1,"Stephen F. Austin, 86-76",71.1375,71.1375,76.0,86.0,Stephen F. Austin,Loyola Marymount,68.96360961755502,71.9509425547187,116.40943519290508,114.2107426356088,115.25085802457818,107.15964867555422,1.0,0.0,1.0,0.8236660667596735,0.8577440971261803,738843,1.0683535406782638,1.2089263749780357,1.1386399578281496,128,115,0.5546025330975792,0.6978542275337705,"[u'11/19/2023', 200, u'Loyola Marymount', u'Stephen F. Austin', 25, 54, 10, 22, 16, 20, 8, 20, 28, 11, 6, 1, 15, 21, 76, 28, 59, 8, 19, 22, 29, 12, 19, 31, 14, 8, 4, 11, 19, 86, 71.1375, u'', u'Stephen F. Austin', u'Loyola Marymount']",0.4365212444983383,0.5634787555016617,"['Loyola MarymountStephen F. Austin11-19', '11/19/23', 'Stephen F. Austin -3.3, 77-73 (63%)', 73.29099783856854, 76.62378094695033, 76.0, 86.0, 143.0, 93.0, 71.43643386108593, 60.114217158158624]"
Abilene ChristianFordham11-19,11/19/23,WAC vs. A10,141 Abilene Christian vs. 158 Fordham,"Abilene Christian -0.8, 70-69 (54%)",61.46259921076247,0,1,Abilene Christian,104.87503443623852,102.64278356968777,0.5615410077624107,1.0,69.71212724949179,Fordham,99.7027000677174,98.7835270909484,0.5266028098979466,0.0,68.86317320222975,70.4073515902623,,,1,"Abilene Christian, 59-45",66.525,66.525,59.0,45.0,Abilene Christian,Fordham,65.02307337860398,66.73719142969034,96.14865808367672,68.79969418888476,66.82900673487572,90.56400907636134,1.0,0.0,1.0,0.8899972253779849,0.8754254933592333,738843,0.8868846298384065,0.6764374295377678,0.7816610296880872,141,158,0.9791433757958984,0.02945265458266783,"[u'11/19/2023', 200, u'Abilene Christian', u'Fordham', 22, 55, 3, 12, 12, 17, 6, 25, 31, 9, 11, 1, 10, 19, 59, 16, 54, 1, 12, 12, 21, 17, 29, 46, 3, 5, 3, 19, 16, 45, 66.525, u'', u'Abilene Christian', u'Fordham']",0.5351685042629957,0.4648314957370043,"['Abilene ChristianFordham11-19', '11/19/23', 'Abilene Christian -0.2, 70-69 (51%)', 69.46165950066806, 69.2594516361785, 59.0, 45.0, 148.0, 151.0, 70.39298339980743, 63.05455043852556]"
GeorgiaProvidence11-19,11/19/23,SEC vs. BE,105 Georgia vs. 36 Providence,"Providence -6.3, 75-69 (73%)",60.85531362124475,0,1,Georgia,106.51606885987,100.23837103412194,0.6678695697745654,0.0,68.78640041686884,Providence,110.54380259240942,95.26559686977932,0.8469070422076689,1.0,75.11380477507956,70.92799431255891,Georgia,,1,"Providence, 71-64",69.67500000000001,69.67500000000001,64.0,71.0,Providence,Georgia,68.97766012447408,68.5032976630762,102.78752085860044,94.81420743346033,104.5619848103112,91.93086667741876,1.0,0.0,1.0,0.6193237645556879,0.8173744500433926,738843,0.918550412630068,1.0190168640114816,0.9687836383207749,105,36,0.7167838429906658,0.8146551682207598,"[u'11/19/2023', 200, u'Georgia', u'Providence', 24, 63, 6, 19, 10, 12, 9, 20, 29, 7, 7, 1, 11, 15, 64, 26, 56, 7, 26, 12, 14, 9, 30, 39, 11, 3, 6, 15, 15, 71, 69.67500000000001, u'', u'Providence', u'Georgia']",0.2665924447385918,0.7334075552614081,"['GeorgiaProvidence11-19', '11/19/23', 'Providence -6.4, 76-70 (73%)', 69.6534615626401, 76.00619079538899, 64.0, 71.0, 108.0, 37.0, 72.04914658594218, 60.526611369685696]"
ColgateWeber St.11-19,11/19/23,Pat vs. BSky,112 Colgate vs. 127 Weber St.,"Colgate -1.3, 66-65 (56%)",60.34149188085272,0,1,Colgate,108.42075103019582,102.18444561435945,0.664019935840127,1.0,66.23124433315326,Weber St.,104.22964482715544,100.20031708468952,0.6114449819546899,0.0,64.93180239304904,63.78928372092541,,,1,"Colgate, 57-55",53.8375,53.8375,57.0,55.0,Colgate,Weber St.,56.33506680842423,55.68354691994525,111.3844809831952,101.75880147160132,103.79548151046174,102.93933778157827,1.0,0.0,1.0,0.8511734477150158,0.8199434239498269,738843,1.058741583468772,1.0215927559786395,1.0401671697237056,112,127,0.7387343935787747,0.5237944246301951,"[u'11/19/2023', 200, u'Colgate', u'Weber St.', 19, 46, 9, 25, 10, 15, 11, 24, 35, 14, 6, 1, 10, 16, 57, 17, 47, 8, 26, 13, 18, 7, 18, 25, 8, 4, 0, 7, 12, 55, 53.8375, u'', u'Colgate', u'Weber St.']",0.5567223072021169,0.4432776927978831,"['ColgateWeber St.11-19', '11/19/23', 'Colgate -1.1, 70-68 (55%)', 69.51400547314665, 68.39755752909672, 57.0, 55.0, 107.0, 125.0, 67.77382703844226, 63.15294295680426]"
Cal St. FullertonCornell11-19,11/19/23,BW vs. Ivy,152 Cal St. Fullerton vs. 124 Cornell,"Cornell -2.7, 79-77 (60%)",60.16660282919334,0,1,Cal St. Fullerton,104.39262488112364,103.08286922507617,0.5362355651102021,0.0,76.67535560976609,Cornell,112.89528695599978,107.75344338463113,0.6308984144579665,1.0,79.3262882510176,71.32161058858365,,,1,"Cornell, 88-70",77.55,77.55,70.0,88.0,Cornell,Cal St. Fullerton,73.7163459871312,78.97003372611474,88.28084689683831,104.5676641922479,114.52141897143365,91.12296245906374,1.0,0.0,1.0,0.8403925344203597,0.8861523528483485,738843,0.9026434558349452,1.1347517730496457,1.0186976144422952,152,124,0.12487224555417288,0.932663903945308,"[u'11/19/2023', 200, u'Cal St. Fullerton', u'Cornell', 26, 52, 6, 24, 12, 18, 5, 24, 29, 9, 8, 2, 21, 17, 70, 33, 64, 8, 31, 14, 18, 7, 26, 33, 20, 10, 0, 13, 16, 88, 77.55, u'', u'Cornell', u'Cal St. Fullerton']",0.4035064054656035,0.5964935945343965,"['Cal St. FullertonCornell11-19', '11/19/23', 'Cornell -1.1, 77-76 (54%)', 75.731892544883, 76.85244175015474, 70.0, 88.0, 150.0, 134.0, 71.34908885584962, 62.83873426454298]"
Northern IowaSouth Florida11-19,11/19/23,MVC at Amer,129 Northern Iowa at 166 South Florida,"South Florida -1.5, 72-71 (56%)",59.41641035908254,0,0,Northern Iowa,106.09983283388291,105.20445967631603,0.5243457201304704,0.0,70.79078093236254,South Florida,104.14229731043648,101.17248988702646,0.5824186770233112,1.0,72.25382939408921,69.00266807622621,,,1,"South Florida, 74-65",67.26249999999999,67.26249999999999,65.0,74.0,South Florida,Northern Iowa,66.4490041049532,68.12010534227372,99.28949214608872,111.16755700587674,110.04519018110808,94.67842570276106,1.0,0.0,1.0,0.8271552463613674,0.916758314416071,738843,0.9663631295298272,1.1001672551570345,1.0332651923434308,129,166,0.21425142483309453,0.8493685235662828,"[u'11/19/2023', 200, u'Northern Iowa', u'South Florida', 22, 56, 5, 28, 16, 21, 11, 23, 34, 14, 6, 1, 11, 20, 65, 26, 55, 7, 21, 15, 18, 6, 27, 33, 14, 3, 3, 11, 22, 74, 67.26249999999999, u'', u'South Florida', u'Northern Iowa']",0.4414571684959304,0.5585428315040696,"['Northern IowaSouth Florida11-19', '11/19/23', 'South Florida -2.0, 73-71 (58%)', 70.94168618950127, 72.97058363089207, 65.0, 74.0, 140.0, 163.0, 70.15352233481131, 58.06133232055097]"
Boise St.Clemson11-19,11/19/23,MWC at ACC,73 Boise St. at 30 Clemson,"Clemson -8.3, 74-66 (80%)",57.20892092425674,0,0,Boise St.,105.0722712633222,98.5094635331147,0.677367836657657,0.0,65.60824181425934,Clemson,116.5254046355534,96.99857661447344,0.8917989476901707,1.0,73.89303280579347,67.35521647865662,Boise St.,,1,"Clemson, 85-68",69.025,69.025,68.0,85.0,Clemson,Boise St.,69.54628842049098,70.21845956941097,109.18843408085908,108.14447370503636,127.92251734618584,100.79845577968064,1.0,0.0,1.0,0.447459481028669,0.8525639851536781,738843,0.9851503078594712,1.2314378848243388,1.108294096341905,73,30,0.5275923231491966,0.939372851328747,"[u'11/19/2023', 200, u'Boise St.', u'Clemson', 22, 56, 7, 23, 17, 22, 7, 18, 25, 9, 9, 1, 11, 18, 68, 31, 61, 8, 15, 15, 16, 13, 27, 40, 15, 3, 6, 12, 18, 85, 69.025, u'', u'Clemson', u'Boise St.']",0.2030162891330991,0.7969837108669009,"['Boise St.Clemson11-19', '11/19/23', 'Clemson -6.1, 71-65 (74%)', 65.0646140353789, 71.18479585162994, 68.0, 85.0, 63.0, 36.0, 67.9604031547569, 61.27508796333033]"
CharlotteGeorge Mason11-19,11/19/23,Amer vs. A10,130 Charlotte vs. 110 George Mason,"George Mason -1.8, 65-64 (58%)",57.17454988790119,0,1,Charlotte,105.99424061287728,102.67667485802552,0.5904189469076213,1.0,63.56884167789328,George Mason,107.24064577229048,101.02691767478288,0.6651691598555329,0.0,65.3666372724041,62.11424998287476,,,1,"Charlotte, 54-49",59.8125,59.8125,54.0,49.0,Charlotte,George Mason,62.53928194273004,63.58042622442997,93.1329757902292,80.27991735212129,83.84835398392012,88.76838424015219,1.0,0.0,1.0,0.8191810167499441,0.8619435388954964,738843,0.90282131661442,0.819226750261233,0.8610240334378265,130,110,0.8465574040953179,0.3416976595014927,"[u'11/19/2023', 200, u'Charlotte', u'George Mason', 17, 46, 4, 14, 16, 20, 7, 27, 34, 8, 6, 6, 11, 15, 54, 16, 48, 5, 18, 12, 15, 7, 26, 33, 8, 6, 0, 12, 19, 49, 59.8125, u'', u'Charlotte', u'George Mason']",0.4205006817421363,0.5794993182578636,"['CharlotteGeorge Mason11-19', '11/19/23', 'George Mason -1.8, 68-66 (57%)', 66.1560717668109, 67.9104743443143, 54.0, 49.0, 140.0, 115.0, 65.69322895888266, 58.7219660259279]"
South Dakota St.UCF11-19,11/19/23,Sum vs. B12,149 South Dakota St. vs. 96 UCF,"UCF -3.9, 73-69 (65%)",56.60806806995229,0,1,South Dakota St.,106.1143927755606,104.60850379847768,0.540999658042071,0.0,69.30316401290185,UCF,105.19308709573004,98.1421304556223,0.6895207553818922,1.0,73.2280516279554,69.6289115502534,,,1,"UCF, 83-80",71.0875,71.0875,80.0,83.0,UCF,South Dakota St.,69.6122648096539,71.97717105903698,120.15061875912284,115.9757148070463,116.62382144562048,111.12382959700987,1.0,0.0,1.0,0.8020799028015202,0.8842039081200906,738843,1.1253736592227888,1.167575171443643,1.146474415333216,149,96,0.6002965597945152,0.6354214636796788,"[u'11/19/2023', 200, u'South Dakota St.', u'UCF', 24, 54, 12, 28, 20, 29, 12, 28, 40, 12, 3, 3, 16, 20, 80, 29, 59, 7, 24, 18, 24, 5, 24, 29, 13, 12, 6, 5, 21, 83, 71.0875, u'', u'UCF', u'South Dakota St.']",0.3467146175143931,0.6532853824856069,"['South Dakota St.UCF11-19', '11/19/23', 'UCF -5.4, 70-65 (71%)', 65.00405858204077, 70.38458694225176, 80.0, 83.0, 174.0, 87.0, 68.20259671642967, 50.35623783477334]"
Saint LouisWichita St.11-19,11/19/23,A10 vs. Amer,157 Saint Louis vs. 81 Wichita St.,"Wichita St. -5.3, 78-72 (69%)",56.43155001420629,0,1,Saint Louis,105.22743809576484,104.17395492705026,0.5288958414393963,0.0,72.37791157974593,Wichita St.,107.60258360423276,99.19990885644044,0.7180960604384992,1.0,77.72265522835886,72.54911110517216,,,1,"Wichita St., 88-69",77.7875,77.7875,69.0,88.0,Wichita St.,Saint Louis,76.32180280287729,75.44362935521913,95.30951088262536,108.39395058739191,111.96147000889496,89.8500900887074,1.0,0.0,1.0,0.7794024612994799,0.8890932411215463,738843,0.887031978145589,1.1312871605335049,1.009159569339547,157,81,0.18551945695039437,0.9262279236950964,"[u'11/19/2023', 200, u'Saint Louis', u'Wichita St.', 23, 65, 8, 29, 15, 18, 5, 26, 31, 14, 5, 5, 10, 16, 69, 33, 68, 7, 22, 15, 19, 11, 39, 50, 11, 5, 2, 11, 15, 88, 77.7875, u'', u'Wichita St.', u'Saint Louis']",0.3059070317470024,0.6940929682529975,"['Saint LouisWichita St.11-19', '11/19/23', 'Wichita St. -2.3, 74-71 (59%)', 71.49166365757617, 73.75699709376465, 69.0, 88.0, 139.0, 102.0, 72.82973916937549, 63.408272081794664]"
LibertyVermont11-19,11/19/23,CUSA vs. AE,60 Liberty vs. 120 Vermont,"Liberty -4.1, 68-64 (67%)",56.332411268409736,0,1,Liberty,111.13625445011569,99.15642618830248,0.7877925492032195,1.0,68.39210409411463,Vermont,109.52962417588202,103.95108624177726,0.645921142340252,0.0,64.29447289648571,61.942323990261166,,,1,"Liberty, 71-61",64.5125,64.5125,71.0,61.0,Liberty,Vermont,68.8105010861467,67.41075465780672,105.9316594880537,94.92672661991853,104.85743678560436,99.08297814841276,1.0,0.0,1.0,0.8314679483312228,0.7079718481376374,738843,1.1005619066072465,0.9455531873667894,1.023057546987018,60,120,0.7792707991509207,0.6573272846825385,"[u'11/19/2023', 200, u'Liberty', u'Vermont', 27, 54, 8, 18, 9, 12, 6, 31, 37, 15, 4, 0, 11, 13, 71, 25, 59, 8, 28, 3, 7, 6, 24, 30, 9, 5, 4, 8, 14, 61, 64.5125, u'', u'Liberty', u'Vermont']",0.6705144333357871,0.3294855666642129,"['LibertyVermont11-19', '11/19/23', 'Liberty -3.5, 68-65 (65%)', 68.03985817140286, 64.57155890943223, 71.0, 61.0, 63.0, 113.0, 62.978921038761825, 57.86146800798512]"
DrakeOakland11-19,11/19/23,MVC vs. Horz,94 Drake vs. 145 Oakland,"Drake -3.9, 74-70 (65%)",55.79429525151646,0,1,Drake,110.77237096139976,103.08646290118456,0.695711113401501,1.0,73.75586368906052,Oakland,105.69731306213625,103.81354565268282,0.5515176814131999,0.0,69.88382427476881,67.10847897994941,,,1,"Drake, 85-77",74.625,74.625,85.0,77.0,Drake,Oakland,75.29569217819437,76.08601235261759,111.74120307737172,105.14861066692046,107.81168843055202,104.72151481709014,1.0,0.0,1.0,0.87978755762421,0.7974233857665121,738843,1.1390284757118927,1.031825795644891,1.085427135678392,94,145,0.6680379765052094,0.5828386143850754,"[u'11/19/2023', 200, u'Drake', u'Oakland', 30, 65, 12, 32, 13, 15, 6, 23, 29, 22, 9, 1, 7, 12, 85, 30, 58, 7, 23, 10, 15, 7, 31, 38, 11, 5, 1, 18, 14, 77, 74.625, u'', u'Drake', u'Oakland']",0.650253193020197,0.349746806979803,"['DrakeOakland11-19', '11/19/23', 'Drake -9.3, 75-65 (82%)', 74.58362058835436, 65.28200019747261, 85.0, 77.0, 73.0, 222.0, 68.53206117655998, 41.72579021308417]"
MarshallUtah St.11-19,11/19/23,SB vs. MWC,160 Marshall vs. 74 Utah St.,"Utah St. -6.2, 78-72 (72%)",55.55996669396556,0,1,Marshall,104.0929641609099,103.31891271151784,0.5214456659121083,0.0,71.68523896896578,Utah St.,107.46703448915014,98.23820265527706,0.7374144644009457,1.0,77.83645453840553,73.34901257003062,,,1,"Utah St., 83-60",72.63749999999999,72.63749999999999,60.0,83.0,Utah St.,Marshall,72.7675696704355,68.24538617349263,91.86025147420013,107.70365569086349,112.02781927308511,86.69352509106513,1.0,0.0,1.0,0.762176862695226,0.8920052353902543,738843,0.8260196179659268,1.142660471519532,0.9843400447427296,160,74,0.13825926858283352,0.9501798762932213,"[u'11/19/2023', 200, u'Marshall', u'Utah St.', 21, 60, 4, 18, 14, 21, 12, 24, 36, 11, 5, 2, 13, 21, 60, 30, 55, 4, 14, 19, 28, 7, 30, 37, 19, 5, 5, 13, 18, 83, 72.63749999999999, u'', u'Utah St.', u'Marshall']",0.2795413302912726,0.7204586697087274,"['MarshallUtah St.11-19', '11/19/23', 'Utah St. -1.9, 76-74 (57%)', 73.66417236784893, 75.56402626957653, 60.0, 83.0, 141.0, 115.0, 74.72507235075129, 64.78860398613685]"
FurmanWyoming11-19,11/19/23,SC vs. MWC,134 Furman vs. 190 Wyoming,"Furman -3.3, 78-75 (62%)",54.74826452481084,0,1,Furman,110.00789745254954,106.99215092371848,0.5792418393844486,0.0,78.2157056127985,Wyoming,103.5875002211902,105.1605667039531,0.4567769564287909,1.0,74.93357568663075,70.74300500817077,,,1,"Wyoming, 78-71",69.725,69.725,71.0,78.0,Wyoming,Furman,70.31398896282033,67.4738461343204,99.61751543868452,114.72202081406157,111.0713940588472,95.22802107630932,1.0,0.0,1.0,0.9145538004070428,0.8673309257686748,738843,1.0182861240588026,1.1186805306561491,1.068483327357476,134,190,0.1647226291071088,0.8544375096470022,"[u'11/19/2023', 200, u'Furman', u'Wyoming', 27, 65, 8, 34, 9, 10, 13, 23, 36, 17, 10, 3, 13, 16, 71, 28, 59, 12, 25, 10, 12, 8, 25, 33, 18, 4, 5, 13, 14, 78, 69.725, u'', u'Wyoming', u'Furman']",0.620809753821649,0.3791902461783509,"['FurmanWyoming11-19', '11/19/23', 'Furman -5.4, 78-72 (70%)', 77.81639170392646, 72.3699601953681, 71.0, 78.0, 120.0, 206.0, 71.47375449771225, 50.1174692349819]"
DaytonHouston11-19,11/19/23,A10 vs. B12,71 Dayton vs. 2 Houston,"Houston -10.2, 67-57 (87%)",54.23959005912967,0,1,Dayton,110.454469437324,100.77915552522092,0.7415856358294401,0.0,57.277264524963535,Houston,116.1841882819728,90.02341613377135,0.949488859447323,1.0,67.4467812167738,60.27119519211431,Dayton,,1,"Houston, 69-55",56.7,56.7,55.0,69.0,Houston,Dayton,59.84287264850827,61.53575621002957,110.60063050439068,111.25378798085312,128.2599658876412,90.14254140439306,1.0,0.0,1.0,0.3237688100186805,0.758229703576145,738843,0.9700176366843034,1.216931216931217,1.0934744268077603,71,2,0.48307794820894157,0.9829711404310731,"[u'11/19/2023', 200, u'Dayton', u'Houston', 19, 47, 4, 18, 13, 16, 9, 19, 28, 15, 3, 3, 11, 10, 55, 27, 63, 8, 20, 7, 8, 17, 21, 38, 11, 7, 4, 7, 14, 69, 56.699999999999996, u'', u'Houston', u'Dayton']",0.1324459021044705,0.8675540978955295,"['DaytonHouston11-19', '11/19/23', 'Houston -7.9, 67-59 (81%)', 58.87975067846015, 66.73154632702986, 55.0, 69.0, 65.0, 3.0, 62.19656269317473, 58.18656100914103]"
DePaulSan Francisco11-19,11/19/23,BE vs. WCC,191 DePaul vs. 106 San Francisco,"San Francisco -5.3, 73-67 (71%)",49.927841770152256,0,1,DePaul,103.55918864914624,105.1581361037398,0.4560629975734807,0.0,67.37332735547734,San Francisco,104.925680810941,98.76960904753469,0.6671486569480133,1.0,72.67762017671363,68.91953531083992,,,1,"San Francisco, 70-54",65.4875,65.4875,54.0,70.0,San Francisco,DePaul,66.17261961916418,64.92019497316765,89.78349012915888,104.30409172799652,104.0735243265467,85.63103221119452,1.0,0.0,1.0,0.8178588238649488,0.9147784103885817,738843,0.8245848444359611,1.068906279824394,0.9467455621301776,191,106,0.1513619123643783,0.9040513937471909,"[u'11/19/2023', 200, u'DePaul', u'San Francisco', 17, 47, 9, 18, 11, 15, 8, 18, 26, 10, 7, 1, 18, 11, 54, 30, 58, 6, 19, 4, 6, 11, 24, 35, 15, 12, 2, 17, 16, 70, 65.4875, u'', u'San Francisco', u'DePaul']",0.2949382437552664,0.7050617562447337,"['DePaulSan Francisco11-19', '11/19/23', 'San Francisco -2.1, 73-71 (58%)', 70.71333727603349, 72.832813077257, 54.0, 70.0, 160.0, 129.0, 71.31339638797986, 59.47150009621615]"
